rule,tau,precision,recall,f1,tp,fp,fn
R1_max_merge,0.66,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.67,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.68,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.69,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.7,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.71,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.72,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.73,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.74,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.75,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.76,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.77,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.78,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.79,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.8,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.81,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.82,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.83,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.84,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R1_max_merge,0.85,0.3387096774193548,1.0,0.5060240963855421,105,205,0
R1_max_merge,0.86,0.3645833333333333,1.0,0.5343511450381679,105,183,0
R1_max_merge,0.87,0.36713286713286714,1.0,0.5370843989769821,105,181,0
R1_max_merge,0.88,0.3684210526315789,1.0,0.5384615384615384,105,180,0
R1_max_merge,0.89,0.3763440860215054,1.0,0.546875,105,174,0
R1_max_merge,0.9,0.38181818181818183,1.0,0.5526315789473685,105,170,0
R1_max_merge,0.91,0.39325842696629215,1.0,0.564516129032258,105,162,0
R1_max_merge,0.92,0.44680851063829785,1.0,0.6176470588235294,105,130,0
R1_max_merge,0.93,0.4772727272727273,1.0,0.6461538461538462,105,115,0
R1_max_merge,0.94,0.49065420560747663,1.0,0.658307210031348,105,109,0
R1_max_merge,0.95,0.5147058823529411,1.0,0.6796116504854368,105,99,0
R1_max_merge,0.96,0.525,1.0,0.6885245901639345,105,95,0
R1_max_merge,0.97,0.5303030303030303,1.0,0.693069306930693,105,93,0
R1_max_merge,0.98,0.5303030303030303,1.0,0.693069306930693,105,93,0
R1_max_merge,0.99,0.7692307692307693,0.09523809523809523,0.1694915254237288,10,3,95
R1_max_merge,1.0,0.8571428571428571,0.05714285714285714,0.10714285714285714,6,1,99
R2_published,0.0,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.01,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.02,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.03,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.04,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.05,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.06,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.07,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.08,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.09,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.1,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.11,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.12,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.13,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R2_published,0.14,0.34201954397394135,1.0,0.5097087378640777,105,202,0
R2_published,0.15,0.34201954397394135,1.0,0.5097087378640777,105,202,0
R2_published,0.16,0.34201954397394135,1.0,0.5097087378640777,105,202,0
R2_published,0.17,0.34201954397394135,1.0,0.5097087378640777,105,202,0
R2_published,0.18,0.347682119205298,1.0,0.515970515970516,105,197,0
R2_published,0.19,0.3488372093023256,1.0,0.5172413793103449,105,196,0
R2_published,0.2,0.3523489932885906,1.0,0.5210918114143921,105,193,0
R2_published,0.21,0.3523489932885906,1.0,0.5210918114143921,105,193,0
R2_published,0.22,0.3547297297297297,1.0,0.5236907730673316,105,191,0
R2_published,0.23,0.3633217993079585,1.0,0.5329949238578681,105,184,0
R2_published,0.24,0.3645833333333333,1.0,0.5343511450381679,105,183,0
R2_published,0.25,0.3645833333333333,1.0,0.5343511450381679,105,183,0
R2_published,0.26,0.3645833333333333,1.0,0.5343511450381679,105,183,0
R2_published,0.27,0.3645833333333333,1.0,0.5343511450381679,105,183,0
R2_published,0.28,0.3645833333333333,1.0,0.5343511450381679,105,183,0
R2_published,0.29,0.3645833333333333,1.0,0.5343511450381679,105,183,0
R2_published,0.3,0.36585365853658536,1.0,0.5357142857142857,105,182,0
R2_published,0.31,0.36585365853658536,1.0,0.5357142857142857,105,182,0
R2_published,0.32,0.3710247349823322,1.0,0.5412371134020619,105,178,0
R2_published,0.33,0.3804347826086957,1.0,0.5511811023622047,105,171,0
R2_published,0.34,0.3917910447761194,1.0,0.5630026809651475,105,163,0
R2_published,0.35,0.3917910447761194,1.0,0.5630026809651475,105,163,0
R2_published,0.36,0.3917910447761194,1.0,0.5630026809651475,105,163,0
R2_published,0.37,0.3895131086142322,0.9904761904761905,0.5591397849462366,104,163,1
R2_published,0.38,0.3895131086142322,0.9904761904761905,0.5591397849462366,104,163,1
R2_published,0.39,0.3895131086142322,0.9904761904761905,0.5591397849462366,104,163,1
R2_published,0.4,0.3895131086142322,0.9904761904761905,0.5591397849462366,104,163,1
R2_published,0.41,0.3895131086142322,0.9904761904761905,0.5591397849462366,104,163,1
R2_published,0.42,0.3895131086142322,0.9904761904761905,0.5591397849462366,104,163,1
R2_published,0.43,0.3895131086142322,0.9904761904761905,0.5591397849462366,104,163,1
R2_published,0.44,0.3895131086142322,0.9904761904761905,0.5591397849462366,104,163,1
R2_published,0.45,0.39245283018867927,0.9904761904761905,0.5621621621621622,104,161,1
R2_published,0.46,0.3969465648854962,0.9904761904761905,0.5667574931880109,104,158,1
R2_published,0.47,0.3969465648854962,0.9904761904761905,0.5667574931880109,104,158,1
R2_published,0.48,0.3969465648854962,0.9904761904761905,0.5667574931880109,104,158,1
R2_published,0.49,0.39768339768339767,0.9809523809523809,0.5659340659340659,103,156,2
R2_published,0.5,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.51,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.52,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.53,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.54,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.55,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.56,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.57,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.58,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.59,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.6,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.61,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.62,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.63,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R2_published,0.64,0.4327731092436975,0.9809523809523809,0.6005830903790088,103,135,2
R2_published,0.65,0.4364406779661017,0.9809523809523809,0.6041055718475073,103,133,2
R2_published,0.66,0.43829787234042555,0.9809523809523809,0.6058823529411765,103,132,2
R2_published,0.67,0.4497816593886463,0.9809523809523809,0.6167664670658684,103,126,2
R2_published,0.68,0.45982142857142855,0.9809523809523809,0.6261398176291793,103,121,2
R2_published,0.69,0.46396396396396394,0.9809523809523809,0.6299694189602446,103,119,2
R2_published,0.7,0.47685185185185186,0.9809523809523809,0.6417445482866044,103,113,2
R2_published,0.71,0.48130841121495327,0.9809523809523809,0.64576802507837,103,111,2
R2_published,0.72,0.48130841121495327,0.9809523809523809,0.64576802507837,103,111,2
R2_published,0.73,0.48130841121495327,0.9809523809523809,0.64576802507837,103,111,2
R2_published,0.74,0.676923076923077,0.41904761904761906,0.5176470588235293,44,21,61
R2_published,0.75,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.76,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.77,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.78,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.79,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.8,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.81,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.82,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.83,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.84,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.85,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.86,0.6875,0.41904761904761906,0.5207100591715976,44,20,61
R2_published,0.87,0.7096774193548387,0.41904761904761906,0.5269461077844312,44,18,61
R2_published,0.88,0.7213114754098361,0.41904761904761906,0.5301204819277109,44,17,61
R2_published,0.89,0.7719298245614035,0.41904761904761906,0.5432098765432098,44,13,61
R2_published,0.9,0.8301886792452831,0.41904761904761906,0.5569620253164557,44,9,61
R2_published,0.91,0.8301886792452831,0.41904761904761906,0.5569620253164557,44,9,61
R2_published,0.92,0.82,0.3904761904761905,0.5290322580645161,41,9,64
R2_published,0.93,0.8125,0.37142857142857144,0.5098039215686275,39,9,66
R2_published,0.94,0.8125,0.37142857142857144,0.5098039215686275,39,9,66
R2_published,0.95,0.8125,0.37142857142857144,0.5098039215686275,39,9,66
R2_published,0.96,0.8297872340425532,0.37142857142857144,0.5131578947368421,39,8,66
R2_published,0.97,0.8863636363636364,0.37142857142857144,0.5234899328859062,39,5,66
R2_published,0.98,0.8648648648648649,0.3047619047619048,0.4507042253521127,32,5,73
R2_published,0.99,0.9310344827586207,0.2571428571428571,0.40298507462686567,27,2,78
R2_published,1.0,0.0,0.0,0.0,0,0,105
R3_source_count,0.0,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.01,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.02,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.03,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.04,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.05,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.06,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.07,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.08,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.09,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.1,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.11,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.12,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.13,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R3_source_count,0.14,0.3465346534653465,1.0,0.5147058823529412,105,198,0
R3_source_count,0.15,0.347682119205298,1.0,0.515970515970516,105,197,0
R3_source_count,0.16,0.347682119205298,1.0,0.515970515970516,105,197,0
R3_source_count,0.17,0.347682119205298,1.0,0.515970515970516,105,197,0
R3_source_count,0.18,0.35353535353535354,1.0,0.5223880597014925,105,192,0
R3_source_count,0.19,0.35353535353535354,1.0,0.5223880597014925,105,192,0
R3_source_count,0.2,0.35353535353535354,1.0,0.5223880597014925,105,192,0
R3_source_count,0.21,0.35353535353535354,1.0,0.5223880597014925,105,192,0
R3_source_count,0.22,0.3559322033898305,1.0,0.525,105,190,0
R3_source_count,0.23,0.36713286713286714,1.0,0.5370843989769821,105,181,0
R3_source_count,0.24,0.36971830985915494,1.0,0.5398457583547558,105,179,0
R3_source_count,0.25,0.36971830985915494,1.0,0.5398457583547558,105,179,0
R3_source_count,0.26,0.36971830985915494,1.0,0.5398457583547558,105,179,0
R3_source_count,0.27,0.36971830985915494,1.0,0.5398457583547558,105,179,0
R3_source_count,0.28,0.36971830985915494,1.0,0.5398457583547558,105,179,0
R3_source_count,0.29,0.36971830985915494,1.0,0.5398457583547558,105,179,0
R3_source_count,0.3,0.3723404255319149,1.0,0.5426356589147286,105,177,0
R3_source_count,0.31,0.3776978417266187,1.0,0.5483028720626633,105,173,0
R3_source_count,0.32,0.38181818181818183,1.0,0.5526315789473685,105,170,0
R3_source_count,0.33,0.3874538745387454,1.0,0.5585106382978724,105,166,0
R3_source_count,0.34,0.3917910447761194,1.0,0.5630026809651475,105,163,0
R3_source_count,0.35,0.39923954372623577,1.0,0.5706521739130436,105,158,0
R3_source_count,0.36,0.40384615384615385,1.0,0.5753424657534247,105,155,0
R3_source_count,0.37,0.4015444015444015,0.9904761904761905,0.5714285714285714,104,155,1
R3_source_count,0.38,0.40310077519379844,0.9904761904761905,0.5730027548209367,104,154,1
R3_source_count,0.39,0.40310077519379844,0.9904761904761905,0.5730027548209367,104,154,1
R3_source_count,0.4,0.40310077519379844,0.9904761904761905,0.5730027548209367,104,154,1
R3_source_count,0.41,0.40310077519379844,0.9904761904761905,0.5730027548209367,104,154,1
R3_source_count,0.42,0.40310077519379844,0.9904761904761905,0.5730027548209367,104,154,1
R3_source_count,0.43,0.40310077519379844,0.9904761904761905,0.5730027548209367,104,154,1
R3_source_count,0.44,0.40310077519379844,0.9904761904761905,0.5730027548209367,104,154,1
R3_source_count,0.45,0.40625,0.9904761904761905,0.5761772853185596,104,152,1
R3_source_count,0.46,0.403921568627451,0.9809523809523809,0.5722222222222222,103,152,2
R3_source_count,0.47,0.403921568627451,0.9809523809523809,0.5722222222222222,103,152,2
R3_source_count,0.48,0.403921568627451,0.9809523809523809,0.5722222222222222,103,152,2
R3_source_count,0.49,0.403921568627451,0.9809523809523809,0.5722222222222222,103,152,2
R3_source_count,0.5,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.51,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.52,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.53,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.54,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.55,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.56,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.57,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.58,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.59,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.6,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.61,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.62,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.63,0.40711462450592883,0.9809523809523809,0.5754189944134077,103,150,2
R3_source_count,0.64,0.4364406779661017,0.9809523809523809,0.6041055718475073,103,133,2
R3_source_count,0.65,0.44017094017094016,0.9809523809523809,0.6076696165191741,103,131,2
R3_source_count,0.66,0.44206008583690987,0.9809523809523809,0.6094674556213018,103,130,2
R3_source_count,0.67,0.4557522123893805,0.9809523809523809,0.6223564954682779,103,123,2
R3_source_count,0.68,0.4681818181818182,0.9809523809523809,0.6338461538461538,103,117,2
R3_source_count,0.69,0.48130841121495327,0.9809523809523809,0.64576802507837,103,111,2
R3_source_count,0.7,0.5024390243902439,0.9809523809523809,0.664516129032258,103,102,2
R3_source_count,0.71,0.5124378109452736,0.9809523809523809,0.673202614379085,103,98,2
R3_source_count,0.72,0.515,0.9809523809523809,0.6754098360655738,103,97,2
R3_source_count,0.73,0.515,0.9809523809523809,0.6754098360655738,103,97,2
R3_source_count,0.74,0.8627450980392157,0.41904761904761906,0.5641025641025641,44,7,61
R3_source_count,0.75,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.76,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.77,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.78,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.79,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.8,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.81,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.82,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.83,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.84,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.85,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.86,0.88,0.41904761904761906,0.5677419354838711,44,6,61
R3_source_count,0.87,0.8979591836734694,0.41904761904761906,0.5714285714285715,44,5,61
R3_source_count,0.88,0.8979591836734694,0.41904761904761906,0.5714285714285715,44,5,61
R3_source_count,0.89,0.9361702127659575,0.41904761904761906,0.5789473684210525,44,3,61
R3_source_count,0.9,0.9777777777777777,0.41904761904761906,0.5866666666666667,44,1,61
R3_source_count,0.91,0.9772727272727273,0.4095238095238095,0.5771812080536912,43,1,62
R3_source_count,0.92,0.9565217391304348,0.20952380952380953,0.34375000000000006,22,1,83
R3_source_count,0.93,0.9230769230769231,0.11428571428571428,0.20338983050847456,12,1,93
R3_source_count,0.94,0.9,0.08571428571428572,0.1565217391304348,9,1,96
R3_source_count,0.95,0.9,0.08571428571428572,0.1565217391304348,9,1,96
R3_source_count,0.96,0.9,0.08571428571428572,0.1565217391304348,9,1,96
R3_source_count,0.97,0.9,0.08571428571428572,0.1565217391304348,9,1,96
R3_source_count,0.98,0.875,0.06666666666666667,0.12389380530973451,7,1,98
R3_source_count,0.99,0.875,0.06666666666666667,0.12389380530973451,7,1,98
R3_source_count,1.0,0.0,0.0,0.0,0,0,105
R4_evidence_share,0.0,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.01,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.02,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.03,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.04,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.05,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.06,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.07,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.08,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.09,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.1,0.33762057877813506,1.0,0.5048076923076923,105,206,0
R4_evidence_share,0.11,0.3387096774193548,1.0,0.5060240963855421,105,205,0
R4_evidence_share,0.12,0.34201954397394135,1.0,0.5097087378640777,105,202,0
R4_evidence_share,0.13,0.34201954397394135,1.0,0.5097087378640777,105,202,0
R4_evidence_share,0.14,0.34201954397394135,1.0,0.5097087378640777,105,202,0
R4_evidence_share,0.15,0.34201954397394135,1.0,0.5097087378640777,105,202,0
R4_evidence_share,0.16,0.3465346534653465,1.0,0.5147058823529412,105,198,0
R4_evidence_share,0.17,0.3465346534653465,1.0,0.5147058823529412,105,198,0
R4_evidence_share,0.18,0.35,1.0,0.5185185185185185,105,195,0
R4_evidence_share,0.19,0.35,1.0,0.5185185185185185,105,195,0
R4_evidence_share,0.2,0.35714285714285715,1.0,0.5263157894736842,105,189,0
R4_evidence_share,0.21,0.3595890410958904,1.0,0.5289672544080605,105,187,0
R4_evidence_share,0.22,0.3595890410958904,1.0,0.5289672544080605,105,187,0
R4_evidence_share,0.23,0.3620689655172414,1.0,0.5316455696202532,105,185,0
R4_evidence_share,0.24,0.3633217993079585,1.0,0.5329949238578681,105,184,0
R4_evidence_share,0.25,0.3633217993079585,1.0,0.5329949238578681,105,184,0
R4_evidence_share,0.26,0.36585365853658536,1.0,0.5357142857142857,105,182,0
R4_evidence_share,0.27,0.36713286713286714,1.0,0.5370843989769821,105,181,0
R4_evidence_share,0.28,0.36971830985915494,1.0,0.5398457583547558,105,179,0
R4_evidence_share,0.29,0.3710247349823322,1.0,0.5412371134020619,105,178,0
R4_evidence_share,0.3,0.3710247349823322,1.0,0.5412371134020619,105,178,0
R4_evidence_share,0.31,0.3710247349823322,1.0,0.5412371134020619,105,178,0
R4_evidence_share,0.32,0.3736654804270463,1.0,0.5440414507772021,105,176,0
R4_evidence_share,0.33,0.37142857142857144,0.9904761904761905,0.5402597402597403,104,176,1
R4_evidence_share,0.34,0.37681159420289856,0.9904761904761905,0.5459317585301837,104,172,1
R4_evidence_share,0.35,0.37681159420289856,0.9904761904761905,0.5459317585301837,104,172,1
R4_evidence_share,0.36,0.3795620437956204,0.9904761904761905,0.5488126649076517,104,170,1
R4_evidence_share,0.37,0.38235294117647056,0.9904761904761905,0.5517241379310345,104,168,1
R4_evidence_share,0.38,0.38661710037174724,0.9904761904761905,0.556149732620321,104,165,1
R4_evidence_share,0.39,0.38661710037174724,0.9904761904761905,0.556149732620321,104,165,1
R4_evidence_share,0.4,0.38661710037174724,0.9904761904761905,0.556149732620321,104,165,1
R4_evidence_share,0.41,0.3880597014925373,0.9904761904761905,0.5576407506702412,104,164,1
R4_evidence_share,0.42,0.3880597014925373,0.9904761904761905,0.5576407506702412,104,164,1
